id_cp_interaction,interacting_pair,partner_a,partner_b,gene_a,gene_aName,gene_b,gene_bName,secreted,receptor_a,receptor_b,annotation_strategy,is_integrin,rank,interacting_cell,value,id,PreNonEffectiveScore,PostNonEffectiveScore,NonEffectiveRatio,NonEffectiveFoldChange,PreEffectiveScore,PostEffectiveScore,EffectiveRatio,EffectiveFoldChange,EffectiveVsNonEffectiveRatio,FoldChange(EffectiveCombineNonEffective),FoldChange,LigandCellset,ReceptorCellset
CPI-SS09C4FCB90,ICAM1_SPN,simple:P05362,simple:P16150,ENSG00000090339,ICAM1,ENSG00000197471,SPN,FALSE,TRUE,FALSE,curated,FALSE,0.059,Macrophages.CD8_act_T_cells,,ICAM1_SPN-Macrophages.CD8_act_T_cells,,,,,1.575,1.53,0.971428571,0.5-2,0.971428571,0.5-2,0.5-2,Macrophages,CD8_act_T_cells
CPI-SC0F4AC5AA2,ICAM1_aLb2 complex,simple:P05362,complex:aLb2 complex,ENSG00000090339,ICAM1,,#N/A,FALSE,TRUE,FALSE,curated,TRUE,0.083,Macrophages.CD8_act_T_cells,,ICAM1_aLb2 complex-Macrophages.CD8_act_T_cells,,,,,1.65,1.505,0.912121212,0.5-2,0.912121212,0.5-2,0.5-2,Macrophages,CD8_act_T_cells
CPI-SS0E9A581F8,ICAM1_ITGAL,simple:P05362,simple:P20701,ENSG00000090339,ICAM1,ENSG00000005844,ITGAL,FALSE,TRUE,TRUE,curated,FALSE,0.083,Macrophages.CD8_act_T_cells,,ICAM1_ITGAL-Macrophages.CD8_act_T_cells,,,,,1.65,1.505,0.912121212,0.5-2,0.912121212,0.5-2,0.5-2,Macrophages,CD8_act_T_cells
CPI-SS0898D7F7F,TNFRSF10B_TNFSF10,simple:O14763,simple:P50591,ENSG00000120889,TNFRSF10B,ENSG00000121858,TNFSF10,TRUE,TRUE,FALSE,curated,FALSE,0.065,Macrophages.CD8_ex_T_cells,,TNFRSF10B_TNFSF10-Macrophages.CD8_ex_T_cells,,,,,0.67,0.8,1.194029851,0.5-2,1.194029851,0.5-2,0.5-2,Macrophages,CD8_ex_T_cells
CPI-SS02A0FF87F,FAM3C_CLEC2D,simple:Q92520,simple:Q9UHP7,ENSG00000196937,FAM3C,ENSG00000069493,CLEC2D,TRUE,FALSE,TRUE,"IMEx,InnateDB-All,IntAct",FALSE,0.111,Macrophages.CD8_ex_T_cells,,FAM3C_CLEC2D-Macrophages.CD8_ex_T_cells,,,,,3.583,3.711,1.035724253,0.5-2,1.035724253,0.5-2,0.5-2,Macrophages,CD8_ex_T_cells
CPI-SS0049FD74F,TNFRSF10B_FASLG,simple:O14763,simple:P48023,ENSG00000120889,TNFRSF10B,ENSG00000117560,FASLG,TRUE,TRUE,FALSE,"I2D,InnateDB-All",FALSE,0.04,Macrophages.CD8_mem_T_cells,,TNFRSF10B_FASLG-Macrophages.CD8_mem_T_cells,,,,,0.726,0.755,1.039944904,0.5-2,1.039944904,0.5-2,0.5-2,Macrophages,CD8_mem_T_cells
CPI-SS02A0FF87F,FAM3C_CLEC2D,simple:Q92520,simple:Q9UHP7,ENSG00000196937,FAM3C,ENSG00000069493,CLEC2D,TRUE,FALSE,TRUE,"IMEx,InnateDB-All,IntAct",FALSE,0.111,Macrophages.CD8_mem_T_cells,,FAM3C_CLEC2D-Macrophages.CD8_mem_T_cells,,,,,2.798,3.053,1.091136526,0.5-2,1.091136526,0.5-2,0.5-2,Macrophages,CD8_mem_T_cells
CPI-SS056BE1011,CCRL2_CCL19,simple:O00421,simple:Q99731,ENSG00000121797,CCRL2,ENSG00000172724,CCL19,TRUE,TRUE,FALSE,guidetopharmacology.org,FALSE,0.012,Macrophages.DCs,,CCRL2_CCL19-Macrophages.DCs,,,,,1.436,6.39,4.449860724,>2 or <0.5,4.449860724,>2 or <0.5,>2 or <0.5,Macrophages,DCs
CPI-SC047CEF2DD,CRLF2_TSLPR,simple:Q9HC73,complex:TSLPR,ENSG00000205755,CRLF2,,#N/A,TRUE,TRUE,TRUE,curated,FALSE,0.028,Macrophages.DCs,,CRLF2_TSLPR-Macrophages.DCs,,,,,1.715,1.347,0.785422741,0.5-2,0.785422741,0.5-2,0.5-2,Macrophages,DCs
CPI-SS0795802F6,CCL4_SLC7A1,simple:P13236,simple:P30825,ENSG00000277943,CCL4,ENSG00000139514,SLC7A1,TRUE,FALSE,TRUE,"IMEx,IntAct",FALSE,0.037,Macrophages.DCs,,CCL4_SLC7A1-Macrophages.DCs,,,,,7.009,10.228,1.459266657,0.5-2,1.459266657,0.5-2,0.5-2,Macrophages,DCs
CPI-SS002DF6C31,LGALS9_SLC1A5,simple:O00182,simple:Q15758,ENSG00000168961,LGALS9,ENSG00000105281,SLC1A5,TRUE,FALSE,TRUE,"I2D,InnateDB-All",FALSE,0.046,Macrophages.Endothelial,,LGALS9_SLC1A5-Macrophages.Endothelial,,,,,0.823,0.487,0.591737546,0.5-2,0.591737546,0.5-2,0.5-2,Macrophages,Endothelial
CPI-SS0898D7F7F,TNFRSF10B_TNFSF10,simple:O14763,simple:P50591,ENSG00000120889,TNFRSF10B,ENSG00000121858,TNFSF10,TRUE,TRUE,FALSE,curated,FALSE,0.065,Macrophages.Endothelial,,TNFRSF10B_TNFSF10-Macrophages.Endothelial,,,,,1.016,0.795,0.782480315,0.5-2,0.782480315,0.5-2,0.5-2,Macrophages,Endothelial
CPI-SC047CEF2DD,CRLF2_TSLPR,simple:Q9HC73,complex:TSLPR,ENSG00000205755,CRLF2,,#N/A,TRUE,TRUE,TRUE,curated,FALSE,0.028,Macrophages.Macrophages,,CRLF2_TSLPR-Macrophages.Macrophages,,,,,0.382,0.816,2.136125654,>2 or <0.5,2.136125654,>2 or <0.5,>2 or <0.5,Macrophages,Macrophages
CPI-SS0419B80C4,LGALS9_LRP1,simple:O00182,simple:Q07954,ENSG00000168961,LGALS9,ENSG00000123384,LRP1,TRUE,FALSE,TRUE,InnateDB-All,FALSE,0.034,Macrophages.Macrophages,,LGALS9_LRP1-Macrophages.Macrophages,,,,,0.612,0.474,0.774509804,0.5-2,0.774509804,0.5-2,0.5-2,Macrophages,Macrophages
CPI-SC0E9C058EB,PLAUR_a4b1 complex,simple:Q03405,complex:a4b1 complex,ENSG00000011422,PLAUR,,#N/A,TRUE,TRUE,FALSE,curated,TRUE,0.068,Macrophages.Macrophages,,PLAUR_a4b1 complex-Macrophages.Macrophages,,,,,8.964,6.249,0.697121821,0.5-2,0.697121821,0.5-2,0.5-2,Macrophages,Macrophages
CPI-SS05CE87F88,HLA-G_LILRB1,simple:P17693,simple:Q8NHL6,ENSG00000204632,HLA-G,ENSG00000104972,LILRB1,TRUE,TRUE,TRUE,curated,FALSE,0.086,Macrophages.Macrophages,,HLA-G_LILRB1-Macrophages.Macrophages,,,,,0.73,0.602,0.824657534,0.5-2,0.824657534,0.5-2,0.5-2,Macrophages,Macrophages
CPI-SS0DBA81CCF,HLA-G_LILRB2,simple:P17693,simple:Q8N423,ENSG00000204632,HLA-G,ENSG00000275463,LILRB2,FALSE,TRUE,TRUE,curated,FALSE,0.096,Macrophages.Macrophages,,HLA-G_LILRB2-Macrophages.Macrophages,,,,,0.944,1.267,1.342161017,0.5-2,1.342161017,0.5-2,0.5-2,Macrophages,Macrophages
CPI-SC02BFEEC8A,THBS1_a3b1 complex,simple:P07996,complex:a3b1 complex,ENSG00000137801,THBS1,,#N/A,FALSE,FALSE,FALSE,curated,TRUE,0.037,Macrophages.Melanocytes,,THBS1_a3b1 complex-Macrophages.Melanocytes,,,,,2.429,6.998,2.881020996,>2 or <0.5,2.881020996,>2 or <0.5,>2 or <0.5,Macrophages,Melanocytes
CPI-SS04F3A1E5C,COPA_SORT1,simple:P53621,simple:Q99523,ENSG00000122218,COPA,ENSG00000134243,SORT1,TRUE,FALSE,TRUE,"IMEx,InnateDB-All,IntAct,MatrixDB",FALSE,0.09,Macrophages.Melanocytes,,COPA_SORT1-Macrophages.Melanocytes,,,,,0.631,0.707,1.12044374,0.5-2,1.12044374,0.5-2,0.5-2,Macrophages,Melanocytes
CPI-SS01A07768A,CD46_JAG1,simple:P15529,simple:P78504,ENSG00000117335,CD46,ENSG00000101384,JAG1,FALSE,TRUE,FALSE,curated,FALSE,0.182,Macrophages.Myofibroblasts,,CD46_JAG1-Macrophages.Myofibroblasts,,,,,1.317,2.383,1.809415338,0.5-2,1.809415338,0.5-2,0.5-2,Macrophages,Myofibroblasts
CPI-SS0049FD74F,TNFRSF10B_FASLG,simple:O14763,simple:P48023,ENSG00000120889,TNFRSF10B,ENSG00000117560,FASLG,TRUE,TRUE,FALSE,"I2D,InnateDB-All",FALSE,0.04,Macrophages.NK_cells,,TNFRSF10B_FASLG-Macrophages.NK_cells,,,,,1.87,1.475,0.788770053,0.5-2,0.788770053,0.5-2,0.5-2,Macrophages,NK_cells
CPI-SS0898D7F7F,TNFRSF10B_TNFSF10,simple:O14763,simple:P50591,ENSG00000120889,TNFRSF10B,ENSG00000121858,TNFSF10,TRUE,TRUE,FALSE,curated,FALSE,0.065,Macrophages.NK_cells,,TNFRSF10B_TNFSF10-Macrophages.NK_cells,,,,,1.078,0.894,0.829313544,0.5-2,0.829313544,0.5-2,0.5-2,Macrophages,NK_cells
CPI-SS076D8415B,CCL3_IDE,simple:P10147,simple:P14735,ENSG00000278567,CCL3,ENSG00000119912,IDE,TRUE,FALSE,TRUE,"IMEx,InnateDB-All,MINT",FALSE,0.012,Macrophages.Plasma_cells,,CCL3_IDE-Macrophages.Plasma_cells,,,,,7.177,4.883,0.680367842,0.5-2,0.680367842,0.5-2,0.5-2,Macrophages,Plasma_cells
CPI-SS0D0252D87,AXL_IL15RA,simple:P30530,simple:Q13261,ENSG00000167601,AXL,ENSG00000134470,IL15RA,TRUE,TRUE,TRUE,I2D,FALSE,0.019,Macrophages.Plasma_cells,,AXL_IL15RA-Macrophages.Plasma_cells,,,,,0.257,0.247,0.961089494,0.5-2,0.961089494,0.5-2,0.5-2,Macrophages,Plasma_cells
CPI-SS0795802F6,CCL4_SLC7A1,simple:P13236,simple:P30825,ENSG00000277943,CCL4,ENSG00000139514,SLC7A1,TRUE,FALSE,TRUE,"IMEx,IntAct",FALSE,0.037,Macrophages.Plasma_cells,,CCL4_SLC7A1-Macrophages.Plasma_cells,,,,,6.608,10.005,1.51407385,0.5-2,1.51407385,0.5-2,0.5-2,Macrophages,Plasma_cells
CPI-SS0C090A257,CCL3_CCR5,simple:P10147,simple:P51681,ENSG00000277632,CCL3,ENSG00000160791,CCR5,TRUE,FALSE,TRUE,curated,FALSE,0.003,Macrophages.Tcell_prolif,,CCL3_CCR5-Macrophages.Tcell_prolif,,,,,7.136,4.969,0.696328475,0.5-2,0.696328475,0.5-2,0.5-2,Macrophages,Tcell_prolif
CPI-SS0D1D95883,CCL4_CCR5,simple:P13236,simple:P51681,ENSG00000275302,CCL4,ENSG00000160791,CCR5,TRUE,FALSE,TRUE,curated,FALSE,0.006,Macrophages.Tcell_prolif,,CCL4_CCR5-Macrophages.Tcell_prolif,,,,,6.748,10.035,1.487107291,0.5-2,1.487107291,0.5-2,0.5-2,Macrophages,Tcell_prolif
CPI-SS0795802F6,CCL4_SLC7A1,simple:P13236,simple:P30825,ENSG00000277943,CCL4,ENSG00000139514,SLC7A1,TRUE,FALSE,TRUE,"IMEx,IntAct",FALSE,0.037,Macrophages.Tcell_prolif,,CCL4_SLC7A1-Macrophages.Tcell_prolif,,,,,6.74,10.058,1.492284866,0.5-2,1.492284866,0.5-2,0.5-2,Macrophages,Tcell_prolif
CPI-SS0E23CEB91,LGALS9_HAVCR2,simple:O00182,simple:Q8TDQ0,ENSG00000168961,LGALS9,ENSG00000135077,HAVCR2,TRUE,FALSE,TRUE,curated,FALSE,0.037,Macrophages.Tcell_prolif,,LGALS9_HAVCR2-Macrophages.Tcell_prolif,,,,,0.874,0.668,0.764302059,0.5-2,0.764302059,0.5-2,0.5-2,Macrophages,Tcell_prolif
CPI-SS0A4F27388,TNFRSF1A_FASLG,simple:P19438,simple:P48023,ENSG00000067182,TNFRSF1A,ENSG00000117560,FASLG,TRUE,TRUE,FALSE,"I2D,InnateDB-All",FALSE,0.099,Macrophages.Tcell_prolif,,TNFRSF1A_FASLG-Macrophages.Tcell_prolif,,,,,1,1.005,1.005,0.5-2,1.005,0.5-2,0.5-2,Macrophages,Tcell_prolif
CPI-SS0ADC886E5,CCL4_CCR8,simple:P13236,simple:P51685,ENSG00000277943,CCL4,ENSG00000179934,CCR8,TRUE,FALSE,TRUE,I2D,FALSE,0.006,Macrophages.Tregs,,CCL4_CCR8-Macrophages.Tregs,,,,,7.631,10.561,1.383960162,0.5-2,1.383960162,0.5-2,0.5-2,Macrophages,Tregs
CPI-SS052B38F1C,CCL22_CCR4,simple:O00626,simple:P51679,ENSG00000102962,CCL22,ENSG00000183813,CCR4,TRUE,FALSE,TRUE,curated,FALSE,0.012,Macrophages.Tregs,,CCL22_CCR4-Macrophages.Tregs,,,,,1.405,2.585,1.839857651,0.5-2,1.839857651,0.5-2,0.5-2,Macrophages,Tregs
CPI-SS06CBC985C,LTBR_LTB,simple:P36941,simple:Q06643,ENSG00000111321,LTBR,ENSG00000231314,LTB,FALSE,TRUE,FALSE,curated,FALSE,0.099,Macrophages.Tregs,,LTBR_LTB-Macrophages.Tregs,,,,,4.184,4.735,1.131692161,0.5-2,1.131692161,0.5-2,0.5-2,Macrophages,Tregs
CPI-SS02A0FF87F,FAM3C_CLEC2D,simple:Q92520,simple:Q9UHP7,ENSG00000196937,FAM3C,ENSG00000069493,CLEC2D,TRUE,FALSE,TRUE,"IMEx,InnateDB-All,IntAct",FALSE,0.111,Macrophages.Tregs,,FAM3C_CLEC2D-Macrophages.Tregs,,,,,2.3,2.86,1.243478261,0.5-2,1.243478261,0.5-2,0.5-2,Macrophages,Tregs
CPI-SS0795802F6,CCL4_SLC7A1,simple:P13236,simple:P30825,ENSG00000277943,CCL4,ENSG00000139514,SLC7A1,TRUE,FALSE,TRUE,"IMEx,IntAct",FALSE,0.037,Macrophages.Tumor_1,,CCL4_SLC7A1-Macrophages.Tumor_1,,,,,6.745,10.172,1.508080059,0.5-2,1.508080059,0.5-2,0.5-2,Macrophages,Tumor_1
CPI-SS0632A027A,CD44_HBEGF,simple:P16070,simple:Q99075,ENSG00000026508,CD44,ENSG00000113070,HBEGF,TRUE,TRUE,TRUE,"I2D,InnateDB-All",FALSE,0.071,Macrophages.Tumor_1,,CD44_HBEGF-Macrophages.Tumor_1,,,,,5.478,5.453,0.995436291,0.5-2,0.995436291,0.5-2,0.5-2,Macrophages,Tumor_1
CPI-SS0D4C221B8,ICAM1_AREG,simple:P05362,simple:P15514,ENSG00000090339,ICAM1,ENSG00000109321,AREG,TRUE,TRUE,FALSE,InnateDB-All,FALSE,0.142,Macrophages.Tumor_1,,ICAM1_AREG-Macrophages.Tumor_1,,,,,2.779,1.454,0.523209788,0.5-2,0.523209788,0.5-2,0.5-2,Macrophages,Tumor_1
CPI-SS01A07768A,CD46_JAG1,simple:P15529,simple:P78504,ENSG00000117335,CD46,ENSG00000101384,JAG1,FALSE,TRUE,FALSE,curated,FALSE,0.182,Macrophages.Tumor_1,,CD46_JAG1-Macrophages.Tumor_1,,,,,0.664,0.816,1.228915663,0.5-2,1.228915663,0.5-2,0.5-2,Macrophages,Tumor_1
CPI-SS0D2539AEB,FPR3_HEBP1,simple:P25089,simple:Q9NRV9,ENSG00000187474,FPR3,ENSG00000013583,HEBP1,FALSE,TRUE,FALSE,guidetopharmacology.org,FALSE,0.025,Macrophages.Tumor_2,,FPR3_HEBP1-Macrophages.Tumor_2,,,,,0.594,0.757,1.274410774,0.5-2,1.274410774,0.5-2,0.5-2,Macrophages,Tumor_2
CPI-SS0795802F6,CCL4_SLC7A1,simple:P13236,simple:P30825,ENSG00000277943,CCL4,ENSG00000139514,SLC7A1,TRUE,FALSE,TRUE,"IMEx,IntAct",FALSE,0.037,Macrophages.Tumor_2,,CCL4_SLC7A1-Macrophages.Tumor_2,,,,,6.772,9.956,1.470171294,0.5-2,1.470171294,0.5-2,0.5-2,Macrophages,Tumor_2
CPI-SC047CEF2DD,CRLF2_TSLPR,simple:Q9HC73,complex:TSLPR,ENSG00000205755,CRLF2,,#N/A,TRUE,TRUE,TRUE,curated,FALSE,0.028,Macrophages.pDCs,,CRLF2_TSLPR-Macrophages.pDCs,,,,,0.675,0.924,1.368888889,0.5-2,1.368888889,0.5-2,0.5-2,Macrophages,pDCs
CPI-SC0E9C058EB,PLAUR_a4b1 complex,simple:Q03405,complex:a4b1 complex,ENSG00000011422,PLAUR,,#N/A,TRUE,TRUE,FALSE,curated,TRUE,0.068,Macrophages.pDCs,,PLAUR_a4b1 complex-Macrophages.pDCs,,,,,9.152,6.312,0.689685315,0.5-2,0.689685315,0.5-2,0.5-2,Macrophages,pDCs
CPI-SS05CE87F88,HLA-G_LILRB1,simple:P17693,simple:Q8NHL6,ENSG00000204632,HLA-G,ENSG00000104972,LILRB1,TRUE,TRUE,TRUE,curated,FALSE,0.086,Macrophages.pDCs,,HLA-G_LILRB1-Macrophages.pDCs,,,,,0.646,0.492,0.761609907,0.5-2,0.761609907,0.5-2,0.5-2,Macrophages,pDCs
CPI-SS0DBA81CCF,HLA-G_LILRB2,simple:P17693,simple:Q8N423,ENSG00000204632,HLA-G,ENSG00000275463,LILRB2,FALSE,TRUE,TRUE,curated,FALSE,0.096,Macrophages.pDCs,,HLA-G_LILRB2-Macrophages.pDCs,,,,,0.9,0.807,0.896666667,0.5-2,0.896666667,0.5-2,0.5-2,Macrophages,pDCs
CPI-SS0B70EB09E,PDGFA_PDGFRA,simple:P04085,simple:P16234,ENSG00000197461,PDGFA,ENSG00000134853,PDGFRA,TRUE,FALSE,TRUE,curated,FALSE,0.009,Melanocytes.CAFs,,PDGFA_PDGFRA-Melanocytes.CAFs,,,,,1.205,1.372,1.138589212,0.5-2,1.138589212,0.5-2,0.5-2,Melanocytes,CAFs
CPI-SS07833475A,FGFR1_FGF7,simple:P11362,simple:P21781,ENSG00000077782,FGFR1,ENSG00000140285,FGF7,TRUE,TRUE,FALSE,I2D,FALSE,0.009,Melanocytes.CAFs,,FGFR1_FGF7-Melanocytes.CAFs,,,,,1.076,1.024,0.951672862,0.5-2,0.951672862,0.5-2,0.5-2,Melanocytes,CAFs
CPI-SC03ADD2063,COL18A1_a11b1 complex,simple:P39060,complex:a11b1 complex,ENSG00000182871,COL18A1,,#N/A,TRUE,FALSE,FALSE,curated,TRUE,0.015,Melanocytes.CAFs,,COL18A1_a11b1 complex-Melanocytes.CAFs,,,,,1.327,0.627,0.472494348,>2 or <0.5,0.472494348,>2 or <0.5,>2 or <0.5,Melanocytes,CAFs
CPI-SC0847A64D2,FN1_aVb5 complex,simple:P02751,complex:aVb5 complex,ENSG00000115414,FN1,,#N/A,TRUE,FALSE,FALSE,curated,TRUE,0.015,Melanocytes.CAFs,,FN1_aVb5 complex-Melanocytes.CAFs,,,,,4.245,1.087,0.25606596,>2 or <0.5,0.25606596,>2 or <0.5,>2 or <0.5,Melanocytes,CAFs
CPI-SC0EA3FC100,COL18A1_a1b1 complex,simple:P39060,complex:a1b1 complex,ENSG00000182871,COL18A1,,#N/A,TRUE,FALSE,FALSE,curated,TRUE,0.046,Melanocytes.CAFs,,COL18A1_a1b1 complex-Melanocytes.CAFs,,,,,1.221,0.762,0.624078624,0.5-2,0.624078624,0.5-2,0.5-2,Melanocytes,CAFs
CPI-SC08B2AD7C6,FN1_a5b1 complex,simple:P02751,complex:a5b1 complex,ENSG00000115414,FN1,,#N/A,TRUE,FALSE,FALSE,curated,TRUE,0.068,Melanocytes.CAFs,,FN1_a5b1 complex-Melanocytes.CAFs,,,,,3.513,1.315,0.37432394,>2 or <0.5,0.37432394,>2 or <0.5,>2 or <0.5,Melanocytes,CAFs
CPI-SS0241A1F57,NRP2_SEMA3C,simple:O60462,simple:Q99985,ENSG00000118257,NRP2,ENSG00000075223,SEMA3C,TRUE,TRUE,FALSE,curated,FALSE,0.105,Melanocytes.CAFs,,NRP2_SEMA3C-Melanocytes.CAFs,,,,,0.631,0.896,1.419968304,0.5-2,1.419968304,0.5-2,0.5-2,Melanocytes,CAFs
CPI-SS0339AE950,SIRPA_CD47,simple:P78324,simple:Q08722,ENSG00000198053,SIRPA,ENSG00000196776,CD47,FALSE,TRUE,TRUE,curated,FALSE,0.102,Melanocytes.CD4_T_cells,,SIRPA_CD47-Melanocytes.CD4_T_cells,,,,,0.709,1.163,1.640338505,0.5-2,1.640338505,0.5-2,0.5-2,Melanocytes,CD4_T_cells
CPI-SC0B4D7E0FF,FN1_a4b7 complex,simple:P02751,complex:a4b7 complex,ENSG00000115414,FN1,,#N/A,TRUE,FALSE,FALSE,curated,TRUE,0.049,Melanocytes.CD8_act_T_cells,,FN1_a4b7 complex-Melanocytes.CD8_act_T_cells,,,,,3.572,1.215,0.340145577,>2 or <0.5,0.340145577,>2 or <0.5,>2 or <0.5,Melanocytes,CD8_act_T_cells
CPI-SC06364D669,FN1_a4b1 complex,simple:P02751,complex:a4b1 complex,ENSG00000115414,FN1,,#N/A,TRUE,FALSE,FALSE,curated,TRUE,0.142,Melanocytes.CD8_ex_T_cells,,FN1_a4b1 complex-Melanocytes.CD8_ex_T_cells,,,,,3.995,1.52,0.380475594,>2 or <0.5,0.380475594,>2 or <0.5,>2 or <0.5,Melanocytes,CD8_ex_T_cells
CPI-SC007890A1C,CDH1_aEb7 complex,simple:P12830,complex:aEb7 complex,ENSG00000039068,CDH1,,#N/A,FALSE,FALSE,FALSE,curated,TRUE,0.037,Melanocytes.CD8_mem_T_cells,,CDH1_aEb7 complex-Melanocytes.CD8_mem_T_cells,,,,,0.5,0.457,0.914,0.5-2,0.914,0.5-2,0.5-2,Melanocytes,CD8_mem_T_cells
CPI-SS0049FD74F,TNFRSF10B_FASLG,simple:O14763,simple:P48023,ENSG00000120889,TNFRSF10B,ENSG00000117560,FASLG,TRUE,TRUE,FALSE,"I2D,InnateDB-All",FALSE,0.04,Melanocytes.CD8_mem_T_cells,,TNFRSF10B_FASLG-Melanocytes.CD8_mem_T_cells,,,,,0.725,0.897,1.237241379,0.5-2,1.237241379,0.5-2,0.5-2,Melanocytes,CD8_mem_T_cells
CPI-SC06364D669,FN1_a4b1 complex,simple:P02751,complex:a4b1 complex,ENSG00000115414,FN1,,#N/A,TRUE,FALSE,FALSE,curated,TRUE,0.142,Melanocytes.CD8_mem_T_cells,,FN1_a4b1 complex-Melanocytes.CD8_mem_T_cells,,,,,4.13,1.585,0.38377724,>2 or <0.5,0.38377724,>2 or <0.5,>2 or <0.5,Melanocytes,CD8_mem_T_cells
CPI-SC06364D669,FN1_a4b1 complex,simple:P02751,complex:a4b1 complex,ENSG00000115414,FN1,,#N/A,TRUE,FALSE,FALSE,curated,TRUE,0.142,Melanocytes.DCs,,FN1_a4b1 complex-Melanocytes.DCs,,,,,3.957,1.744,0.440737933,>2 or <0.5,0.440737933,>2 or <0.5,>2 or <0.5,Melanocytes,DCs
CPI-SS0DA033F03,TNFRSF1A_GRN,simple:P19438,simple:P28799,ENSG00000067182,TNFRSF1A,ENSG00000030582,GRN,TRUE,TRUE,FALSE,"IMEx,InnateDB-All,MINT",FALSE,0.216,Melanocytes.DCs,,TNFRSF1A_GRN-Melanocytes.DCs,,,,,1.515,1.419,0.936633663,0.5-2,0.936633663,0.5-2,0.5-2,Melanocytes,DCs
CPI-SS0898D7F7F,TNFRSF10B_TNFSF10,simple:O14763,simple:P50591,ENSG00000120889,TNFRSF10B,ENSG00000121858,TNFSF10,TRUE,TRUE,FALSE,curated,FALSE,0.065,Melanocytes.Endothelial,,TNFRSF10B_TNFSF10-Melanocytes.Endothelial,,,,,1.014,0.937,0.924063116,0.5-2,0.924063116,0.5-2,0.5-2,Melanocytes,Endothelial
CPI-SC096929DB0,FN1_aVb1 complex,simple:P02751,complex:aVb1 complex,ENSG00000115414,FN1,,#N/A,TRUE,FALSE,FALSE,curated,TRUE,0.114,Melanocytes.Endothelial,,FN1_aVb1 complex-Melanocytes.Endothelial,,,,,3.672,1.768,0.481481481,>2 or <0.5,0.481481481,>2 or <0.5,>2 or <0.5,Melanocytes,Endothelial
CPI-SS0F739D3DB,ANXA1_FPR1,simple:P04083,simple:P21462,ENSG00000135046,ANXA1,ENSG00000171051,FPR1,TRUE,FALSE,TRUE,guidetopharmacology.org,FALSE,0.015,Melanocytes.Macrophages,,ANXA1_FPR1-Melanocytes.Macrophages,,,,,11.027,18.695,1.695384057,0.5-2,1.695384057,0.5-2,0.5-2,Melanocytes,Macrophages
CPI-SS06CCF5A54,ANXA1_FPR3,simple:P04083,simple:P25089,ENSG00000135046,ANXA1,ENSG00000187474,FPR3,TRUE,FALSE,TRUE,guidetopharmacology.org,FALSE,0.015,Melanocytes.Macrophages,,ANXA1_FPR3-Melanocytes.Macrophages,,,,,10.843,18.832,1.736788712,0.5-2,1.736788712,0.5-2,0.5-2,Melanocytes,Macrophages
CPI-SC0A9458008,ICAM1_aXb2 complex,simple:P05362,complex:aXb2 complex,ENSG00000090339,ICAM1,,#N/A,FALSE,TRUE,FALSE,curated,TRUE,0.019,Melanocytes.Macrophages,,ICAM1_aXb2 complex-Melanocytes.Macrophages,,,,,1.584,2.417,1.525883838,0.5-2,1.525883838,0.5-2,0.5-2,Melanocytes,Macrophages
CPI-SS0C85BC9AF,PROS1_AXL,simple:P07225,simple:P30530,ENSG00000184500,PROS1,ENSG00000167601,AXL,TRUE,FALSE,TRUE,guidetopharmacology.org,FALSE,0.046,Melanocytes.Macrophages,,PROS1_AXL-Melanocytes.Macrophages,,,,,0.643,0.288,0.447900467,>2 or <0.5,0.447900467,>2 or <0.5,>2 or <0.5,Melanocytes,Macrophages
CPI-SC08B2AD7C6,FN1_a5b1 complex,simple:P02751,complex:a5b1 complex,ENSG00000115414,FN1,,#N/A,TRUE,FALSE,FALSE,curated,TRUE,0.068,Melanocytes.Macrophages,,FN1_a5b1 complex-Melanocytes.Macrophages,,,,,3.82,1.28,0.335078534,>2 or <0.5,0.335078534,>2 or <0.5,>2 or <0.5,Melanocytes,Macrophages
CPI-SS05CE87F88,HLA-G_LILRB1,simple:P17693,simple:Q8NHL6,ENSG00000204632,HLA-G,ENSG00000104972,LILRB1,TRUE,TRUE,TRUE,curated,FALSE,0.086,Melanocytes.Macrophages,,HLA-G_LILRB1-Melanocytes.Macrophages,,,,,0.65,0.529,0.813846154,0.5-2,0.813846154,0.5-2,0.5-2,Melanocytes,Macrophages
CPI-SS0DBA81CCF,HLA-G_LILRB2,simple:P17693,simple:Q8N423,ENSG00000204632,HLA-G,ENSG00000275463,LILRB2,FALSE,TRUE,TRUE,curated,FALSE,0.096,Melanocytes.Macrophages,,HLA-G_LILRB2-Melanocytes.Macrophages,,,,,0.864,1.194,1.381944444,0.5-2,1.381944444,0.5-2,0.5-2,Melanocytes,Macrophages
CPI-SC096929DB0,FN1_aVb1 complex,simple:P02751,complex:aVb1 complex,ENSG00000115414,FN1,,#N/A,TRUE,FALSE,FALSE,curated,TRUE,0.114,Melanocytes.Macrophages,,FN1_aVb1 complex-Melanocytes.Macrophages,,,,,3.695,1.467,0.397023004,>2 or <0.5,0.397023004,>2 or <0.5,>2 or <0.5,Melanocytes,Macrophages
CPI-SS0D4C221B8,ICAM1_AREG,simple:P05362,simple:P15514,ENSG00000090339,ICAM1,ENSG00000109321,AREG,TRUE,TRUE,FALSE,InnateDB-All,FALSE,0.142,Melanocytes.Macrophages,,ICAM1_AREG-Melanocytes.Macrophages,,,,,3.774,2.522,0.668256492,0.5-2,0.668256492,0.5-2,0.5-2,Melanocytes,Macrophages
